SubscriberID,EventType,Timestamp,Location,DeviceID,FraudType
SUB-703616,ServiceChange,2023-02-09 20:10:11,Loc-549,DEV-8044,None
SUB-877298,Recharge,2023-01-04 14:24:29,Loc-520,DEV-5843,None
SUB-830124,ServiceChange,2023-03-03 01:59:40,Loc-683,DEV-1385,SIM Swap
SUB-320892,SIMSwap,2023-08-01 17:28:29,Loc-744,DEV-2649,SIM Swap
SUB-854229,ServiceChange,2023-06-29 08:48:02,Loc-507,DEV-3219,None
SUB-989387,ServiceChange,2023-01-14 10:55:12,Loc-247,DEV-6697,SIM Swap
SUB-358552,Activation,2023-06-03 21:28:24,Loc-755,DEV-4803,None
SUB-434042,SIMSwap,2023-04-30 23:54:29,Loc-531,DEV-5468,SIM Swap
SUB-232236,Recharge,2023-06-12 13:05:29,Loc-155,DEV-5632,SIM Swap
SUB-946094,ServiceChange,2023-12-13 03:47:52,Loc-624,DEV-3581,None
SUB-815184,Deactivation,2023-06-19 06:17:39,Loc-735,DEV-1351,SIM Swap
SUB-827402,Activation,2023-05-05 09:09:20,Loc-827,DEV-6749,None
SUB-795335,Deactivation,2023-06-02 13:49:23,Loc-166,DEV-4892,SIM Swap
SUB-130945,SIMSwap,2023-12-05 04:53:20,Loc-582,DEV-4709,None
SUB-241627,Deactivation,2023-11-04 22:57:04,Loc-889,DEV-1908,SIM Swap
SUB-502525,ServiceChange,2023-06-19 02:28:20,Loc-515,DEV-6291,SIM Swap
SUB-787849,Activation,2023-05-06 22:53:55,Loc-339,DEV-3928,SIM Swap
SUB-264387,Activation,2023-09-26 14:14:09,Loc-983,DEV-7748,SIM Swap
SUB-332002,Recharge,2023-03-28 20:41:44,Loc-818,DEV-3730,SIM Swap
SUB-176838,ServiceChange,2023-08-02 15:46:01,Loc-781,DEV-1197,SIM Swap
SUB-680932,Activation,2023-04-04 02:43:45,Loc-631,DEV-1524,SIM Swap
SUB-575093,Deactivation,2023-03-14 13:01:03,Loc-218,DEV-4663,SIM Swap
SUB-913450,ServiceChange,2023-11-29 22:13:14,Loc-671,DEV-7305,SIM Swap
SUB-474234,Recharge,2023-11-20 04:16:56,Loc-481,DEV-3185,SIM Swap
SUB-215567,Recharge,2023-02-16 06:29:20,Loc-130,DEV-8216,None
SUB-870780,Recharge,2023-09-16 11:47:13,Loc-474,DEV-9154,None
SUB-481860,Deactivation,2023-08-30 21:47:50,Loc-482,DEV-1591,SIM Swap
SUB-657425,ServiceChange,2023-12-12 10:35:18,Loc-916,DEV-5373,SIM Swap
SUB-197108,Deactivation,2023-10-27 23:39:52,Loc-295,DEV-6630,SIM Swap
SUB-787656,Deactivation,2023-12-29 06:06:59,Loc-425,DEV-7506,None
SUB-518557,Deactivation,2023-05-02 19:21:03,Loc-541,DEV-1408,None
SUB-501474,Deactivation,2023-05-10 23:52:27,Loc-781,DEV-6666,None
SUB-483993,Activation,2023-07-07 09:51:55,Loc-919,DEV-8319,SIM Swap
SUB-179226,SIMSwap,2023-03-19 23:10:58,Loc-586,DEV-9535,SIM Swap
SUB-716522,Recharge,2023-03-26 14:47:06,Loc-168,DEV-3828,SIM Swap
SUB-941603,Deactivation,2023-04-14 17:43:18,Loc-883,DEV-5115,SIM Swap
SUB-655703,Activation,2023-09-17 19:53:07,Loc-167,DEV-9069,SIM Swap
SUB-821124,Deactivation,2023-02-13 11:54:06,Loc-302,DEV-5404,SIM Swap
SUB-900372,Activation,2023-06-04 01:36:55,Loc-383,DEV-7171,None
SUB-435380,Deactivation,2023-09-29 19:39:29,Loc-923,DEV-8070,SIM Swap
SUB-360320,Deactivation,2023-11-12 12:11:24,Loc-244,DEV-3089,SIM Swap
SUB-911367,ServiceChange,2023-01-16 04:40:54,Loc-859,DEV-9356,None
SUB-102528,Activation,2023-04-15 18:27:12,Loc-640,DEV-2771,None
SUB-711171,ServiceChange,2023-01-29 01:54:02,Loc-730,DEV-9769,SIM Swap
SUB-145676,SIMSwap,2023-08-22 10:34:18,Loc-774,DEV-5113,None
SUB-569171,Recharge,2023-08-04 01:49:15,Loc-782,DEV-2956,None
SUB-521370,SIMSwap,2023-02-12 16:57:15,Loc-599,DEV-5091,None
SUB-863183,Activation,2023-07-22 09:53:43,Loc-972,DEV-1296,SIM Swap
SUB-640000,SIMSwap,2023-11-10 04:27:30,Loc-706,DEV-1195,SIM Swap
SUB-994187,SIMSwap,2023-01-17 05:36:32,Loc-659,DEV-2978,SIM Swap
SUB-116859,Deactivation,2023-03-26 03:08:29,Loc-389,DEV-1412,SIM Swap
SUB-134950,SIMSwap,2023-11-22 18:38:16,Loc-858,DEV-2840,None
SUB-455575,ServiceChange,2023-10-03 19:34:43,Loc-326,DEV-6591,SIM Swap
SUB-949722,SIMSwap,2023-08-18 05:59:06,Loc-138,DEV-4020,None
SUB-915680,Deactivation,2023-01-27 14:20:49,Loc-199,DEV-7732,SIM Swap
SUB-696006,Recharge,2023-06-12 08:13:33,Loc-122,DEV-3246,None
SUB-268572,Recharge,2023-12-18 17:54:00,Loc-540,DEV-8340,SIM Swap
SUB-913463,Recharge,2023-02-25 23:55:01,Loc-617,DEV-2880,None
SUB-839930,Recharge,2023-08-08 19:20:05,Loc-636,DEV-4115,SIM Swap
SUB-915085,Deactivation,2023-01-21 00:42:34,Loc-568,DEV-5382,SIM Swap
SUB-713194,Recharge,2023-08-21 13:23:27,Loc-176,DEV-3820,SIM Swap
SUB-104718,SIMSwap,2023-02-27 17:22:58,Loc-100,DEV-5009,None
SUB-182874,Recharge,2023-10-17 08:42:53,Loc-543,DEV-7052,SIM Swap
SUB-820212,Recharge,2023-07-12 09:48:02,Loc-832,DEV-2965,SIM Swap
SUB-509723,Recharge,2023-07-10 16:09:34,Loc-971,DEV-9393,None
SUB-321335,Activation,2023-04-21 20:12:34,Loc-688,DEV-6658,None
SUB-417934,Deactivation,2023-12-27 01:21:46,Loc-613,DEV-7489,SIM Swap
SUB-780783,Activation,2023-06-04 13:01:43,Loc-377,DEV-6762,None
SUB-654028,ServiceChange,2023-02-25 23:44:34,Loc-996,DEV-6291,None
SUB-932891,Deactivation,2023-10-26 14:19:31,Loc-230,DEV-4704,None
SUB-594680,Deactivation,2023-04-16 07:54:54,Loc-844,DEV-9015,SIM Swap
SUB-367044,Activation,2023-12-23 01:41:57,Loc-290,DEV-7770,None
SUB-328138,SIMSwap,2023-05-22 09:25:13,Loc-934,DEV-6948,SIM Swap
SUB-363502,Recharge,2023-07-31 07:16:04,Loc-506,DEV-2942,None
SUB-821241,Recharge,2023-11-29 03:25:10,Loc-616,DEV-4278,None
SUB-427461,Activation,2023-07-21 04:50:18,Loc-324,DEV-7045,SIM Swap
SUB-764261,Recharge,2023-11-23 09:05:19,Loc-244,DEV-8763,SIM Swap
SUB-692024,SIMSwap,2023-12-27 08:25:52,Loc-622,DEV-3047,None
SUB-115914,ServiceChange,2023-08-26 15:26:18,Loc-492,DEV-7109,SIM Swap
SUB-743012,Deactivation,2023-03-11 01:01:44,Loc-479,DEV-7795,None
SUB-580755,ServiceChange,2023-09-25 07:47:17,Loc-267,DEV-3275,None
SUB-534443,SIMSwap,2023-04-02 15:16:21,Loc-184,DEV-3851,SIM Swap
SUB-456994,Deactivation,2023-12-18 18:26:03,Loc-360,DEV-3011,None
SUB-742800,SIMSwap,2023-10-01 07:07:24,Loc-870,DEV-6642,SIM Swap
SUB-765615,ServiceChange,2023-11-21 07:01:18,Loc-674,DEV-1536,None
SUB-921480,Deactivation,2023-12-14 04:50:33,Loc-626,DEV-1290,None
SUB-576420,ServiceChange,2023-02-01 07:51:32,Loc-794,DEV-1438,SIM Swap
SUB-236256,SIMSwap,2023-04-26 00:47:21,Loc-471,DEV-1290,None
SUB-885278,ServiceChange,2023-09-14 12:40:51,Loc-876,DEV-5690,SIM Swap
SUB-576925,Deactivation,2023-10-29 17:39:08,Loc-473,DEV-4498,SIM Swap
SUB-200120,Recharge,2023-09-28 12:00:42,Loc-352,DEV-2199,None
SUB-879075,Deactivation,2023-03-14 08:14:54,Loc-344,DEV-3026,SIM Swap
SUB-978684,ServiceChange,2023-07-02 00:13:49,Loc-977,DEV-1818,SIM Swap
SUB-542529,ServiceChange,2023-10-17 05:00:36,Loc-363,DEV-8711,SIM Swap
SUB-777274,Deactivation,2023-10-19 17:16:47,Loc-152,DEV-2598,None
SUB-794018,Activation,2023-04-25 16:09:59,Loc-101,DEV-4775,SIM Swap
SUB-358893,ServiceChange,2023-11-25 15:00:36,Loc-671,DEV-3841,SIM Swap
SUB-118710,Activation,2023-09-07 11:42:14,Loc-659,DEV-8323,SIM Swap
SUB-846135,ServiceChange,2023-11-02 04:38:06,Loc-735,DEV-6665,None
SUB-297540,Recharge,2023-02-25 07:53:20,Loc-236,DEV-6316,None
SUB-720204,Deactivation,2023-08-28 05:12:45,Loc-232,DEV-3194,SIM Swap
SUB-234373,Recharge,2023-12-10 17:28:27,Loc-882,DEV-9069,SIM Swap
SUB-572920,Deactivation,2023-06-27 02:06:58,Loc-567,DEV-5132,SIM Swap
SUB-567561,Recharge,2023-01-19 14:28:26,Loc-268,DEV-2747,SIM Swap
SUB-295770,Activation,2023-02-08 18:16:24,Loc-388,DEV-9623,SIM Swap
SUB-552959,Activation,2023-03-30 06:20:59,Loc-828,DEV-7200,None
SUB-657050,Deactivation,2023-08-15 04:41:42,Loc-946,DEV-7491,SIM Swap
SUB-668349,SIMSwap,2023-12-06 02:38:26,Loc-404,DEV-3889,None
SUB-894946,Recharge,2023-06-29 11:16:59,Loc-439,DEV-5040,SIM Swap
SUB-795611,SIMSwap,2023-11-04 10:12:23,Loc-708,DEV-6096,SIM Swap
SUB-889385,ServiceChange,2023-01-22 17:44:59,Loc-492,DEV-5004,None
SUB-651786,Recharge,2023-04-04 17:31:02,Loc-233,DEV-1894,None
SUB-432642,Recharge,2023-06-08 04:19:58,Loc-183,DEV-7876,SIM Swap
SUB-720812,Recharge,2023-06-09 19:32:43,Loc-864,DEV-8292,SIM Swap
SUB-650858,Activation,2023-07-21 21:03:00,Loc-879,DEV-9466,SIM Swap
SUB-325705,ServiceChange,2023-10-17 19:56:52,Loc-180,DEV-4683,SIM Swap
SUB-748439,Recharge,2023-10-31 00:37:30,Loc-752,DEV-6374,None
SUB-838473,Activation,2023-02-14 13:41:49,Loc-829,DEV-6493,SIM Swap
SUB-281316,Deactivation,2023-09-03 15:51:36,Loc-440,DEV-1846,None
SUB-748830,Recharge,2023-06-28 21:20:53,Loc-318,DEV-9099,SIM Swap
SUB-698681,ServiceChange,2023-02-23 10:53:30,Loc-510,DEV-4222,SIM Swap
SUB-970980,Recharge,2023-04-24 10:11:37,Loc-884,DEV-9084,SIM Swap
SUB-697889,Activation,2023-10-02 23:02:19,Loc-590,DEV-3518,None
SUB-121312,Activation,2023-08-02 15:40:56,Loc-835,DEV-3020,None
SUB-927320,Activation,2023-02-07 19:59:41,Loc-860,DEV-5186,None
SUB-629121,ServiceChange,2023-09-17 08:23:33,Loc-526,DEV-1945,SIM Swap
SUB-291055,Recharge,2023-02-03 07:46:32,Loc-429,DEV-9002,SIM Swap
SUB-714647,Recharge,2023-02-11 19:39:05,Loc-359,DEV-1700,SIM Swap
SUB-566935,Activation,2023-09-03 15:00:54,Loc-814,DEV-1229,None
SUB-101640,Recharge,2023-09-03 02:51:39,Loc-461,DEV-9435,SIM Swap
SUB-292301,Recharge,2023-03-02 19:51:56,Loc-774,DEV-3858,SIM Swap
SUB-999476,Recharge,2023-12-07 10:13:29,Loc-837,DEV-7456,SIM Swap
SUB-466551,Deactivation,2023-08-29 10:57:31,Loc-404,DEV-9458,None
SUB-994939,Activation,2023-05-15 02:43:12,Loc-217,DEV-8481,None
SUB-714804,ServiceChange,2023-03-02 07:23:37,Loc-860,DEV-6437,None
SUB-288787,Deactivation,2023-12-02 19:04:34,Loc-362,DEV-4369,None
SUB-443457,Deactivation,2023-06-17 18:42:46,Loc-574,DEV-7113,SIM Swap
SUB-812869,ServiceChange,2023-07-13 06:57:33,Loc-554,DEV-4484,SIM Swap
SUB-857265,Deactivation,2023-05-31 16:26:49,Loc-918,DEV-6485,SIM Swap
SUB-438344,Activation,2023-03-22 07:40:27,Loc-781,DEV-2140,None
SUB-414107,SIMSwap,2023-06-19 22:45:31,Loc-713,DEV-2509,SIM Swap
SUB-101058,ServiceChange,2023-12-21 08:45:27,Loc-588,DEV-2229,None
SUB-634778,Activation,2023-11-03 05:14:26,Loc-522,DEV-2398,None
SUB-604752,Recharge,2023-06-03 03:24:13,Loc-502,DEV-7755,SIM Swap
SUB-972965,Recharge,2023-07-04 07:17:16,Loc-255,DEV-2476,SIM Swap
SUB-225521,Deactivation,2023-04-23 13:25:13,Loc-886,DEV-4772,SIM Swap
SUB-508995,ServiceChange,2023-07-14 08:33:02,Loc-772,DEV-5013,None
SUB-328614,Deactivation,2023-05-16 06:03:48,Loc-875,DEV-4231,SIM Swap
SUB-988737,SIMSwap,2023-05-25 08:38:02,Loc-832,DEV-3365,SIM Swap
SUB-441756,SIMSwap,2023-06-23 00:15:39,Loc-845,DEV-7221,SIM Swap
SUB-316929,Recharge,2023-10-11 05:31:22,Loc-110,DEV-8775,None
SUB-882361,Activation,2023-09-14 18:42:12,Loc-611,DEV-3881,None
SUB-784152,SIMSwap,2023-04-26 13:13:32,Loc-931,DEV-8557,SIM Swap
SUB-381049,ServiceChange,2023-10-18 22:43:05,Loc-794,DEV-2179,None
SUB-812889,ServiceChange,2023-02-04 05:46:50,Loc-366,DEV-4352,SIM Swap
SUB-802733,Deactivation,2023-02-11 16:15:51,Loc-889,DEV-7469,None
SUB-562838,Recharge,2023-06-03 04:39:34,Loc-814,DEV-5884,SIM Swap
SUB-333795,SIMSwap,2023-12-03 21:34:43,Loc-880,DEV-1626,SIM Swap
SUB-166724,SIMSwap,2023-11-21 23:54:35,Loc-444,DEV-7442,SIM Swap
SUB-328287,Activation,2023-01-24 22:45:10,Loc-767,DEV-7453,None
SUB-509016,Deactivation,2023-10-04 03:03:37,Loc-220,DEV-1881,SIM Swap
SUB-811797,Activation,2023-06-01 00:15:32,Loc-365,DEV-1925,SIM Swap
SUB-635211,ServiceChange,2023-12-04 22:10:16,Loc-858,DEV-1908,SIM Swap
SUB-980044,SIMSwap,2023-02-11 23:30:39,Loc-192,DEV-4350,SIM Swap
SUB-902315,Deactivation,2023-12-06 06:57:40,Loc-804,DEV-8805,None
SUB-733709,ServiceChange,2023-05-22 17:01:31,Loc-263,DEV-8909,None
SUB-902602,SIMSwap,2023-05-04 01:44:55,Loc-694,DEV-9914,SIM Swap
SUB-562072,ServiceChange,2023-07-02 01:39:21,Loc-813,DEV-2002,SIM Swap
SUB-478055,Recharge,2023-07-20 17:11:42,Loc-706,DEV-1605,SIM Swap
SUB-193503,Deactivation,2023-09-27 06:54:37,Loc-701,DEV-7294,None
SUB-441477,Recharge,2023-10-01 07:55:14,Loc-662,DEV-3999,SIM Swap
SUB-109925,Activation,2023-09-13 02:21:32,Loc-230,DEV-5051,None
SUB-913621,Activation,2023-03-24 09:19:57,Loc-231,DEV-7407,None
SUB-593842,Recharge,2023-06-13 09:08:16,Loc-120,DEV-3565,None
SUB-361843,ServiceChange,2023-10-22 07:37:26,Loc-658,DEV-9777,SIM Swap
SUB-179421,Recharge,2023-07-14 01:44:53,Loc-593,DEV-2369,None
SUB-877885,SIMSwap,2023-01-27 04:11:55,Loc-638,DEV-5356,None
SUB-834406,Recharge,2023-01-25 12:21:40,Loc-839,DEV-6786,SIM Swap
SUB-889460,Activation,2023-07-03 15:56:43,Loc-546,DEV-6973,SIM Swap
SUB-685079,SIMSwap,2023-03-02 18:47:17,Loc-258,DEV-4606,SIM Swap
SUB-479092,Deactivation,2023-09-26 06:45:14,Loc-659,DEV-6294,SIM Swap
SUB-800638,Activation,2023-12-04 17:30:19,Loc-547,DEV-4194,None
SUB-921910,Deactivation,2023-10-26 04:13:00,Loc-251,DEV-9961,None
SUB-737904,Deactivation,2023-11-06 16:06:12,Loc-341,DEV-6846,None
SUB-669552,ServiceChange,2023-07-24 17:26:36,Loc-727,DEV-9156,None
SUB-492759,Deactivation,2023-05-17 05:13:29,Loc-922,DEV-7716,SIM Swap
SUB-607955,Deactivation,2023-06-09 10:29:46,Loc-638,DEV-6075,SIM Swap
SUB-379007,ServiceChange,2023-04-18 13:38:43,Loc-792,DEV-6897,SIM Swap
SUB-135471,ServiceChange,2023-09-23 19:31:15,Loc-254,DEV-9518,None
SUB-207697,Activation,2023-12-25 13:47:30,Loc-225,DEV-6790,None
SUB-651902,SIMSwap,2023-01-20 01:48:36,Loc-652,DEV-8867,SIM Swap
SUB-522703,Recharge,2023-11-15 00:00:01,Loc-459,DEV-1418,SIM Swap
SUB-669310,Activation,2023-09-10 15:11:43,Loc-112,DEV-6243,None
SUB-214160,Activation,2023-08-07 06:19:53,Loc-757,DEV-7888,SIM Swap
SUB-723421,ServiceChange,2023-11-09 03:10:21,Loc-366,DEV-5155,SIM Swap
SUB-556384,Activation,2023-08-17 11:05:34,Loc-317,DEV-8316,SIM Swap
SUB-495237,Deactivation,2023-11-19 08:52:12,Loc-493,DEV-5844,SIM Swap
SUB-899847,Recharge,2023-04-05 01:48:41,Loc-324,DEV-4833,SIM Swap
SUB-956936,ServiceChange,2023-06-21 22:07:51,Loc-383,DEV-7691,None
SUB-308281,ServiceChange,2023-08-13 03:29:38,Loc-981,DEV-3423,None
SUB-931744,ServiceChange,2023-12-24 05:52:42,Loc-274,DEV-9224,None
SUB-746060,Activation,2023-05-14 22:57:47,Loc-100,DEV-3970,None
SUB-608478,Recharge,2023-03-22 06:55:09,Loc-662,DEV-9171,None
SUB-402303,Recharge,2023-01-20 12:37:54,Loc-430,DEV-3696,None
SUB-729445,Recharge,2023-01-04 08:50:22,Loc-427,DEV-1063,SIM Swap
SUB-596226,Deactivation,2023-10-19 20:56:34,Loc-526,DEV-1432,SIM Swap
SUB-772761,SIMSwap,2023-06-15 20:33:24,Loc-267,DEV-2245,SIM Swap
SUB-472666,SIMSwap,2023-07-09 01:25:00,Loc-561,DEV-4870,SIM Swap
SUB-495993,Activation,2023-08-11 04:44:06,Loc-645,DEV-6195,None
SUB-735959,SIMSwap,2023-02-06 04:04:13,Loc-549,DEV-5883,SIM Swap
SUB-855704,Deactivation,2023-06-01 00:30:09,Loc-546,DEV-6977,None
SUB-743823,ServiceChange,2023-09-08 16:54:27,Loc-641,DEV-9636,SIM Swap
SUB-649425,ServiceChange,2023-11-10 02:41:28,Loc-406,DEV-9289,SIM Swap
SUB-786376,Recharge,2023-06-25 19:18:51,Loc-219,DEV-5009,None
SUB-938639,SIMSwap,2023-07-27 20:36:44,Loc-359,DEV-5299,SIM Swap
SUB-931149,SIMSwap,2023-12-29 05:26:56,Loc-499,DEV-2057,SIM Swap
SUB-354969,SIMSwap,2023-05-05 07:51:15,Loc-285,DEV-6553,SIM Swap
SUB-363165,ServiceChange,2023-07-05 03:27:09,Loc-594,DEV-5549,None
SUB-559893,Deactivation,2023-01-31 19:40:42,Loc-245,DEV-4641,SIM Swap
SUB-640240,ServiceChange,2023-06-22 13:52:49,Loc-478,DEV-7283,None
SUB-923603,SIMSwap,2023-02-01 14:32:55,Loc-661,DEV-9505,SIM Swap
SUB-448242,Recharge,2023-07-11 09:00:29,Loc-706,DEV-9812,None
SUB-232993,Deactivation,2023-11-13 02:48:13,Loc-708,DEV-1663,None
SUB-162637,Recharge,2023-08-17 19:41:24,Loc-112,DEV-6237,SIM Swap
SUB-467714,Activation,2023-06-20 03:51:19,Loc-335,DEV-7222,SIM Swap
SUB-677271,Recharge,2023-04-21 10:38:12,Loc-133,DEV-6284,None
SUB-699421,Deactivation,2023-04-18 16:08:55,Loc-410,DEV-4029,SIM Swap
SUB-528605,Deactivation,2023-11-30 21:15:15,Loc-773,DEV-8689,None
SUB-241275,Deactivation,2023-08-25 22:14:35,Loc-339,DEV-5046,None
SUB-912412,ServiceChange,2023-05-11 13:56:05,Loc-342,DEV-4312,SIM Swap
SUB-929878,Deactivation,2023-12-07 12:12:14,Loc-830,DEV-7036,SIM Swap
SUB-429010,SIMSwap,2023-09-18 09:56:34,Loc-654,DEV-1329,SIM Swap
SUB-949925,Deactivation,2023-07-15 15:28:07,Loc-290,DEV-2966,SIM Swap
SUB-100097,SIMSwap,2023-07-10 07:56:22,Loc-673,DEV-9008,SIM Swap
SUB-763637,ServiceChange,2023-07-15 19:55:32,Loc-767,DEV-3396,SIM Swap
SUB-299591,ServiceChange,2023-11-27 20:39:04,Loc-535,DEV-5055,None
SUB-716551,ServiceChange,2023-06-26 23:01:33,Loc-324,DEV-9445,None
SUB-558589,ServiceChange,2023-06-09 23:19:34,Loc-127,DEV-9184,SIM Swap
SUB-627690,Recharge,2023-12-28 03:36:11,Loc-443,DEV-1182,None
SUB-819446,Recharge,2023-04-18 17:56:28,Loc-472,DEV-1759,SIM Swap
SUB-838466,Deactivation,2023-08-22 06:00:38,Loc-509,DEV-3573,None
SUB-819604,Activation,2023-01-07 16:28:51,Loc-552,DEV-4789,None
SUB-823240,Deactivation,2023-06-07 04:39:00,Loc-464,DEV-3420,SIM Swap
SUB-641897,Deactivation,2023-05-15 05:31:16,Loc-396,DEV-7321,None
SUB-116462,Recharge,2023-08-30 05:33:23,Loc-411,DEV-2284,SIM Swap
SUB-546017,ServiceChange,2023-02-17 00:25:34,Loc-169,DEV-8517,SIM Swap
SUB-435007,Deactivation,2023-08-15 19:46:29,Loc-664,DEV-8246,None
SUB-391463,Recharge,2023-08-04 00:04:23,Loc-192,DEV-8542,None
SUB-630601,SIMSwap,2023-04-29 02:57:39,Loc-107,DEV-9107,SIM Swap
SUB-846418,Recharge,2023-10-25 00:35:07,Loc-305,DEV-1036,SIM Swap
SUB-305307,ServiceChange,2023-05-12 13:12:28,Loc-733,DEV-8818,None
SUB-558624,SIMSwap,2023-03-26 05:53:19,Loc-991,DEV-7077,None
SUB-906799,ServiceChange,2023-10-15 16:22:58,Loc-814,DEV-1393,SIM Swap
SUB-186057,Deactivation,2023-11-27 21:43:56,Loc-146,DEV-7696,SIM Swap
SUB-570217,Deactivation,2023-01-26 04:13:14,Loc-898,DEV-3105,None
SUB-432998,ServiceChange,2023-08-01 15:09:27,Loc-348,DEV-8371,None
SUB-968162,Deactivation,2023-07-07 18:35:40,Loc-985,DEV-9531,SIM Swap
SUB-335294,ServiceChange,2023-08-10 00:58:39,Loc-998,DEV-3549,None
SUB-402813,SIMSwap,2023-03-08 06:33:53,Loc-417,DEV-2383,None
SUB-596116,Activation,2023-07-06 04:43:56,Loc-347,DEV-1041,SIM Swap
SUB-821933,Deactivation,2023-08-08 22:50:38,Loc-136,DEV-9670,SIM Swap
SUB-656473,Deactivation,2023-01-13 22:44:35,Loc-517,DEV-5273,None
SUB-545699,SIMSwap,2023-12-27 17:38:50,Loc-226,DEV-7936,SIM Swap
SUB-269746,Deactivation,2023-07-28 01:22:02,Loc-504,DEV-7972,SIM Swap
SUB-799094,ServiceChange,2023-01-18 20:04:44,Loc-508,DEV-8779,SIM Swap
SUB-489434,Recharge,2023-08-08 01:59:47,Loc-464,DEV-8354,None
SUB-870717,Recharge,2023-04-23 20:41:15,Loc-202,DEV-1049,SIM Swap
SUB-881241,ServiceChange,2023-07-06 22:53:15,Loc-774,DEV-3143,SIM Swap
SUB-112518,Recharge,2023-01-16 04:25:52,Loc-283,DEV-6377,None
SUB-127043,SIMSwap,2023-12-21 03:56:39,Loc-427,DEV-6330,SIM Swap
SUB-258595,Deactivation,2023-05-14 01:22:39,Loc-596,DEV-9255,SIM Swap
SUB-892798,Recharge,2023-11-01 13:09:00,Loc-583,DEV-3440,None
SUB-651965,Activation,2023-03-01 09:16:49,Loc-395,DEV-2870,None
SUB-931490,Recharge,2023-02-03 06:17:21,Loc-478,DEV-1971,SIM Swap
SUB-870852,Recharge,2023-08-14 04:37:37,Loc-350,DEV-2915,SIM Swap
SUB-497384,Activation,2023-07-23 02:41:05,Loc-787,DEV-2947,SIM Swap
SUB-903761,Activation,2023-02-03 09:29:23,Loc-451,DEV-7008,SIM Swap
SUB-557940,Activation,2023-03-31 16:40:59,Loc-763,DEV-5661,None
SUB-838856,Recharge,2023-06-21 01:17:51,Loc-779,DEV-6837,None
SUB-144136,Activation,2023-12-05 12:39:29,Loc-949,DEV-6109,SIM Swap
SUB-678809,Recharge,2023-01-14 04:07:38,Loc-756,DEV-3257,None
SUB-756611,ServiceChange,2023-01-09 23:20:33,Loc-515,DEV-1608,SIM Swap
SUB-425235,SIMSwap,2023-11-03 15:54:45,Loc-415,DEV-4964,SIM Swap
SUB-558327,Recharge,2023-10-15 00:55:47,Loc-812,DEV-9293,None
SUB-810668,Deactivation,2023-11-03 05:27:03,Loc-771,DEV-7451,None
SUB-689742,Deactivation,2023-06-06 16:25:33,Loc-399,DEV-8982,None
SUB-272745,Recharge,2023-05-21 21:43:37,Loc-433,DEV-9355,None
SUB-608049,Activation,2023-07-23 11:49:31,Loc-847,DEV-4619,None
SUB-466454,Activation,2023-10-31 20:00:34,Loc-881,DEV-5862,None
SUB-373295,Recharge,2023-09-09 05:34:50,Loc-751,DEV-7667,SIM Swap
SUB-836465,Deactivation,2023-09-18 15:58:36,Loc-722,DEV-1577,None
SUB-865073,Activation,2023-04-11 21:58:35,Loc-465,DEV-4468,None
SUB-386497,SIMSwap,2023-12-04 00:17:44,Loc-878,DEV-9908,SIM Swap
SUB-619899,Deactivation,2023-11-24 01:34:57,Loc-423,DEV-2711,SIM Swap
SUB-110743,SIMSwap,2023-05-27 05:02:41,Loc-212,DEV-8168,None
SUB-692056,SIMSwap,2023-07-14 22:37:22,Loc-558,DEV-4453,None
SUB-621998,Activation,2023-08-18 03:04:11,Loc-613,DEV-2895,SIM Swap
SUB-526021,SIMSwap,2023-12-20 19:25:10,Loc-674,DEV-2681,None
SUB-118683,Deactivation,2023-11-30 04:29:36,Loc-741,DEV-9938,SIM Swap
SUB-498173,SIMSwap,2023-02-12 04:03:22,Loc-795,DEV-3959,None
SUB-482556,Activation,2023-02-09 06:46:00,Loc-490,DEV-5135,SIM Swap
SUB-373792,ServiceChange,2023-05-30 12:58:31,Loc-257,DEV-7057,SIM Swap
SUB-342886,Activation,2023-03-02 02:43:28,Loc-986,DEV-6720,None
SUB-542188,Activation,2023-02-19 09:52:34,Loc-551,DEV-7593,SIM Swap
SUB-513833,Deactivation,2023-10-27 03:30:03,Loc-987,DEV-3650,SIM Swap
SUB-622370,SIMSwap,2023-05-01 00:49:38,Loc-600,DEV-5589,SIM Swap
SUB-138928,SIMSwap,2023-01-24 06:33:40,Loc-746,DEV-9283,SIM Swap
SUB-225549,ServiceChange,2023-12-17 23:29:46,Loc-337,DEV-4612,None
SUB-895286,Recharge,2023-10-28 14:15:49,Loc-607,DEV-2540,SIM Swap
SUB-138611,Recharge,2023-03-08 23:43:12,Loc-491,DEV-2351,SIM Swap
SUB-974802,Recharge,2023-06-23 21:46:24,Loc-189,DEV-7838,SIM Swap
SUB-138683,Recharge,2023-04-12 22:36:20,Loc-884,DEV-2716,SIM Swap
SUB-294358,ServiceChange,2023-04-12 10:53:40,Loc-390,DEV-6652,None
SUB-728721,ServiceChange,2023-10-14 19:41:44,Loc-710,DEV-5682,SIM Swap
SUB-369433,Activation,2023-09-14 06:20:16,Loc-789,DEV-2876,None
SUB-865768,ServiceChange,2023-08-05 14:11:11,Loc-145,DEV-5166,SIM Swap
SUB-968735,ServiceChange,2023-02-22 10:38:09,Loc-121,DEV-4102,None
SUB-565823,Deactivation,2023-08-19 18:37:09,Loc-501,DEV-6329,None
SUB-427636,Deactivation,2023-11-14 04:40:55,Loc-586,DEV-7830,None
SUB-839281,ServiceChange,2023-04-20 06:04:23,Loc-775,DEV-2983,SIM Swap
